season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Ntemp,Natemp,Nhum,Nwindspeed,Ntemp_cat,Nhum_cat,Nwind_cat,cnt_cat
Summer,0,April,9,0,Senin,1,2,0.5,0.4848,0.51,0.3881,24,134,158,20.5,24.240000000000002,51.0,26.0027,Sedang,Sedang,Sedang,Rendah
Summer,0,April,10,0,Senin,1,2,0.54,0.5152,0.45,0.3582,35,55,90,22.14,25.759999999999998,45.0,23.9994,Sedang,Sedang,Sedang,Rendah
Summer,0,April,11,0,Senin,1,1,0.6,0.6212,0.4,0.3881,58,66,124,24.599999999999998,31.06,40.0,26.0027,Sedang,Sedang,Sedang,Rendah
Summer,0,April,12,0,Senin,1,1,0.64,0.6212,0.36,0.4627,59,98,157,26.240000000000002,31.06,36.0,31.0009,Sedang,Sedang,Sedang,Rendah
Summer,0,April,13,0,Senin,1,1,0.68,0.6364,0.34,0.3284,47,92,139,27.880000000000003,31.819999999999997,34.0,22.0028,Panas,Sedang,Sedang,Rendah
Summer,0,April,14,0,Senin,1,2,0.74,0.6515,0.27,0.4925,47,76,123,30.34,32.574999999999996,27.0,32.9975,Panas,Rendah,Sedang,Rendah
Summer,0,April,15,0,Senin,1,1,0.76,0.6667,0.23,0.5522,47,96,143,31.16,33.335,23.0,36.9974,Panas,Rendah,Sedang,Rendah
Summer,0,April,16,0,Senin,1,1,0.76,0.6515,0.22,0.5224,59,130,189,31.16,32.574999999999996,22.0,35.0008,Panas,Rendah,Sedang,Rendah
Summer,0,April,17,0,Senin,1,1,0.74,0.6515,0.23,0.6119,83,283,366,30.34,32.574999999999996,23.0,40.9973,Panas,Rendah,Kencang,Sedang
Summer,0,April,18,0,Senin,1,2,0.72,0.6364,0.23,0.4925,78,308,386,29.52,31.819999999999997,23.0,32.9975,Panas,Rendah,Sedang,Sedang
Summer,0,April,19,0,Senin,1,1,0.7,0.6364,0.24,0.4627,51,227,278,28.7,31.819999999999997,24.0,31.0009,Panas,Rendah,Sedang,Rendah
Summer,0,April,20,0,Senin,1,2,0.7,0.6364,0.24,0.5522,40,133,173,28.7,31.819999999999997,24.0,36.9974,Panas,Rendah,Sedang,Rendah
Summer,0,April,21,0,Senin,1,2,0.7,0.6364,0.3,0.4478,19,76,95,28.7,31.819999999999997,30.0,30.002599999999997,Panas,Rendah,Sedang,Rendah
Summer,0,April,22,0,Senin,1,2,0.68,0.6364,0.36,0.4627,17,58,75,27.880000000000003,31.819999999999997,36.0,31.0009,Panas,Sedang,Sedang,Rendah
Summer,0,April,23,0,Senin,1,2,0.64,0.6212,0.47,0.2239,18,30,48,26.240000000000002,31.06,47.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Summer,0,April,0,0,Selasa,1,1,0.62,0.6212,0.5,0.1045,10,12,22,25.419999999999998,31.06,50.0,7.0015,Sedang,Sedang,Lemah,Rendah
Summer,0,April,1,0,Selasa,1,3,0.62,0.6212,0.57,0.4179,10,5,15,25.419999999999998,31.06,56.99999999999999,27.999299999999998,Sedang,Sedang,Sedang,Rendah
Summer,0,April,2,0,Selasa,1,2,0.54,0.5152,0.73,0.3284,0,5,5,22.14,25.759999999999998,73.0,22.0028,Sedang,Tinggi,Sedang,Rendah
Summer,0,April,21,0,Minggu,0,2,0.42,0.4242,0.44,0.2239,8,37,45,17.22,21.21,44.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Summer,0,April,20,0,Minggu,0,3,0.42,0.4242,0.41,0.2239,24,55,79,17.22,21.21,41.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Summer,0,April,19,0,Minggu,0,2,0.42,0.4242,0.44,0.194,51,93,144,17.22,21.21,44.0,12.998000000000001,Sedang,Sedang,Lemah,Rendah
Summer,0,April,18,0,Minggu,0,2,0.46,0.4545,0.31,0.0,71,101,172,18.86,22.725,31.0,0.0,Sedang,Rendah,Lemah,Rendah
Summer,0,April,12,0,Sabtu,0,3,0.32,0.3333,0.81,0.1343,84,100,184,13.120000000000001,16.665,81.0,8.9981,Dingin,Tinggi,Lemah,Rendah
Summer,0,April,13,0,Sabtu,0,1,0.34,0.3333,0.81,0.1343,56,81,137,13.940000000000001,16.665,81.0,8.9981,Dingin,Tinggi,Lemah,Rendah
Summer,0,April,14,0,Sabtu,0,3,0.32,0.303,0.76,0.3284,97,93,190,13.120000000000001,15.15,76.0,22.0028,Dingin,Tinggi,Sedang,Rendah
Summer,0,April,15,0,Sabtu,0,3,0.34,0.303,0.76,0.3881,72,64,136,13.940000000000001,15.15,76.0,26.0027,Dingin,Tinggi,Sedang,Rendah
Summer,0,April,16,0,Sabtu,0,1,0.38,0.3939,0.62,0.3284,111,85,196,15.58,19.695,62.0,22.0028,Sedang,Sedang,Sedang,Rendah
Summer,0,April,17,0,Sabtu,0,1,0.38,0.3939,0.54,0.3582,89,95,184,15.58,19.695,54.0,23.9994,Sedang,Sedang,Sedang,Rendah
Summer,0,April,18,0,Sabtu,0,1,0.38,0.3939,0.54,0.194,69,110,179,15.58,19.695,54.0,12.998000000000001,Sedang,Sedang,Lemah,Rendah
Summer,0,April,19,0,Sabtu,0,1,0.36,0.3333,0.53,0.3582,71,77,148,14.76,16.665,53.0,23.9994,Sedang,Sedang,Sedang,Rendah
Summer,0,April,20,0,Sabtu,0,1,0.34,0.3182,0.53,0.2836,29,56,85,13.940000000000001,15.909999999999998,53.0,19.0012,Dingin,Sedang,Sedang,Rendah
Summer,0,April,21,0,Sabtu,0,1,0.32,0.303,0.61,0.2537,24,53,77,13.120000000000001,15.15,61.0,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Summer,0,April,22,0,Sabtu,0,1,0.32,0.303,0.61,0.2985,14,41,55,13.120000000000001,15.15,61.0,19.999499999999998,Dingin,Sedang,Sedang,Rendah
Summer,0,April,23,0,Sabtu,0,1,0.32,0.3182,0.61,0.1642,20,33,53,13.120000000000001,15.909999999999998,61.0,11.0014,Dingin,Sedang,Lemah,Rendah
Summer,0,April,0,0,Minggu,0,1,0.3,0.2879,0.65,0.194,8,31,39,12.299999999999999,14.395,65.0,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Summer,0,April,1,0,Minggu,0,1,0.3,0.3182,0.61,0.1045,8,26,34,12.299999999999999,15.909999999999998,61.0,7.0015,Dingin,Sedang,Lemah,Rendah
Summer,0,April,10,0,Sabtu,0,2,0.36,0.3485,0.57,0.1642,41,113,154,14.76,17.424999999999997,56.99999999999999,11.0014,Sedang,Sedang,Lemah,Rendah
Summer,0,April,2,0,Minggu,0,1,0.26,0.2727,0.7,0.1343,5,19,24,10.66,13.635,70.0,8.9981,Dingin,Tinggi,Lemah,Rendah
Summer,0,April,4,0,Minggu,0,1,0.28,0.303,0.7,0.0896,3,0,3,11.48,15.15,70.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Summer,0,April,5,0,Minggu,0,1,0.28,0.2727,0.65,0.2239,1,4,5,11.48,13.635,65.0,15.001299999999999,Dingin,Sedang,Lemah,Rendah
Summer,0,April,6,0,Minggu,0,1,0.28,0.2727,0.65,0.194,10,23,33,11.48,13.635,65.0,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Summer,0,April,7,0,Minggu,0,1,0.32,0.303,0.57,0.2239,13,20,33,13.120000000000001,15.15,56.99999999999999,15.001299999999999,Dingin,Sedang,Lemah,Rendah
Summer,0,April,8,0,Minggu,0,1,0.34,0.3333,0.57,0.1642,18,44,62,13.940000000000001,16.665,56.99999999999999,11.0014,Dingin,Sedang,Lemah,Rendah
Summer,0,April,9,0,Minggu,0,1,0.36,0.3182,0.5,0.4925,68,74,142,14.76,15.909999999999998,50.0,32.9975,Sedang,Sedang,Sedang,Rendah
Summer,0,April,10,0,Minggu,0,1,0.4,0.4091,0.43,0.4179,111,104,215,16.400000000000002,20.455000000000002,43.0,27.999299999999998,Sedang,Sedang,Sedang,Rendah
Summer,0,April,11,0,Minggu,0,1,0.42,0.4242,0.41,0.2537,139,104,243,17.22,21.21,41.0,16.997899999999998,Sedang,Sedang,Lemah,Rendah
Summer,0,April,12,0,Minggu,0,1,0.44,0.4394,0.38,0.2836,166,147,313,18.04,21.97,38.0,19.0012,Sedang,Sedang,Sedang,Rendah
Summer,0,April,13,0,Minggu,0,1,0.44,0.4394,0.33,0.2985,219,148,367,18.04,21.97,33.0,19.999499999999998,Sedang,Rendah,Sedang,Sedang
Summer,0,April,14,0,Minggu,0,1,0.46,0.4545,0.31,0.1343,240,109,349,18.86,22.725,31.0,8.9981,Sedang,Rendah,Lemah,Sedang
Summer,0,April,15,0,Minggu,0,2,0.46,0.4545,0.33,0.0,174,118,292,18.86,22.725,33.0,0.0,Sedang,Rendah,Lemah,Rendah
Summer,0,April,16,0,Minggu,0,2,0.46,0.4545,0.31,0.194,147,156,303,18.86,22.725,31.0,12.998000000000001,Sedang,Rendah,Lemah,Rendah
Summer,0,April,17,0,Minggu,0,2,0.46,0.4545,0.28,0.1343,148,126,274,18.86,22.725,28.000000000000004,8.9981,Sedang,Rendah,Lemah,Rendah
Summer,0,April,3,0,Minggu,0,1,0.3,0.3333,0.61,0.0,3,8,11,12.299999999999999,16.665,61.0,0.0,Dingin,Sedang,Lemah,Rendah
Summer,0,Juni,8,0,Minggu,0,3,0.68,0.6364,0.74,0.1045,25,59,84,27.880000000000003,31.819999999999997,74.0,7.0015,Panas,Tinggi,Lemah,Rendah
Summer,0,Juni,7,0,Minggu,0,2,0.66,0.6061,0.78,0.1642,35,36,71,27.060000000000002,30.305,78.0,11.0014,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,6,0,Minggu,0,2,0.66,0.6061,0.78,0.1642,11,22,33,27.060000000000002,30.305,78.0,11.0014,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,2,0,Sabtu,0,1,0.54,0.5152,0.56,0.194,18,41,59,22.14,25.759999999999998,56.00000000000001,12.998000000000001,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,3,0,Sabtu,0,1,0.52,0.5,0.59,0.1045,8,10,18,21.32,25.0,59.0,7.0015,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,4,0,Sabtu,0,1,0.52,0.5,0.59,0.0896,4,11,15,21.32,25.0,59.0,6.0032,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,5,0,Sabtu,0,1,0.5,0.4848,0.64,0.0,3,5,8,20.5,24.240000000000002,64.0,0.0,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,6,0,Sabtu,0,1,0.54,0.5152,0.6,0.0,11,17,28,22.14,25.759999999999998,60.0,0.0,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,7,0,Sabtu,0,1,0.56,0.5303,0.56,0.0,27,60,87,22.96,26.515,56.00000000000001,0.0,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,8,0,Sabtu,0,1,0.6,0.6212,0.46,0.0896,29,96,125,24.599999999999998,31.06,46.0,6.0032,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,9,0,Sabtu,0,1,0.62,0.6212,0.43,0.1343,55,169,224,25.419999999999998,31.06,43.0,8.9981,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,10,0,Sabtu,0,1,0.64,0.6212,0.38,0.1045,115,202,317,26.240000000000002,31.06,38.0,7.0015,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,11,0,Sabtu,0,1,0.66,0.6212,0.36,0.1343,120,249,369,27.060000000000002,31.06,36.0,8.9981,Sedang,Sedang,Lemah,Sedang
Summer,0,Juni,12,0,Sabtu,0,1,0.7,0.6364,0.32,0.1642,150,270,420,28.7,31.819999999999997,32.0,11.0014,Panas,Rendah,Lemah,Sedang
Summer,0,Juni,13,0,Sabtu,0,1,0.74,0.6515,0.28,0.1343,188,268,456,30.34,32.574999999999996,28.000000000000004,8.9981,Panas,Rendah,Lemah,Sedang
Summer,0,Juni,14,0,Sabtu,0,1,0.74,0.6515,0.33,0.2239,193,258,451,30.34,32.574999999999996,33.0,15.001299999999999,Panas,Rendah,Lemah,Sedang
Summer,0,Juni,15,0,Sabtu,0,2,0.74,0.6515,0.27,0.4179,180,224,404,30.34,32.574999999999996,27.0,27.999299999999998,Panas,Rendah,Sedang,Sedang
Summer,0,Juni,16,0,Sabtu,0,2,0.72,0.6515,0.3,0.1343,168,272,440,29.52,32.574999999999996,30.0,8.9981,Panas,Rendah,Lemah,Sedang
Summer,0,Juni,17,0,Sabtu,0,2,0.72,0.6515,0.34,0.2537,142,202,344,29.52,32.574999999999996,34.0,16.997899999999998,Panas,Sedang,Lemah,Sedang
Summer,0,Juni,18,0,Sabtu,0,2,0.74,0.6515,0.3,0.1642,127,214,341,30.34,32.574999999999996,30.0,11.0014,Panas,Rendah,Lemah,Sedang
Summer,0,Juni,19,0,Sabtu,0,2,0.7,0.6364,0.39,0.0896,79,206,285,28.7,31.819999999999997,39.0,6.0032,Panas,Sedang,Lemah,Rendah
Summer,0,Juni,20,0,Sabtu,0,2,0.7,0.6515,0.48,0.0896,90,149,239,28.7,32.574999999999996,48.0,6.0032,Panas,Sedang,Lemah,Rendah
Summer,0,Juni,21,0,Sabtu,0,2,0.66,0.6212,0.47,0.1045,46,139,185,27.060000000000002,31.06,47.0,7.0015,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,22,0,Sabtu,0,1,0.64,0.6212,0.57,0.2239,49,141,190,26.240000000000002,31.06,56.99999999999999,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,23,0,Sabtu,0,2,0.64,0.6212,0.57,0.0,29,121,150,26.240000000000002,31.06,56.99999999999999,0.0,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,0,0,Minggu,0,1,0.64,0.6212,0.57,0.0896,23,90,113,26.240000000000002,31.06,56.99999999999999,6.0032,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,1,0,Minggu,0,2,0.64,0.6212,0.61,0.1642,26,70,96,26.240000000000002,31.06,61.0,11.0014,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,2,0,Minggu,0,2,0.64,0.6212,0.61,0.1642,16,48,64,26.240000000000002,31.06,61.0,11.0014,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,3,0,Minggu,0,2,0.62,0.6061,0.65,0.1642,22,25,47,25.419999999999998,30.305,65.0,11.0014,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,4,0,Minggu,0,2,0.62,0.6061,0.65,0.1642,4,8,12,25.419999999999998,30.305,65.0,11.0014,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,5,0,Minggu,0,2,0.62,0.6061,0.61,0.1343,1,5,6,25.419999999999998,30.305,61.0,8.9981,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,6,0,Minggu,0,2,0.62,0.6061,0.61,0.1045,10,11,21,25.419999999999998,30.305,61.0,7.0015,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,1,0,Sabtu,0,1,0.54,0.5152,0.64,0.1045,14,80,94,22.14,25.759999999999998,64.0,7.0015,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,7,0,Minggu,0,2,0.6,0.5909,0.73,0.2537,8,19,27,24.599999999999998,29.544999999999998,73.0,16.997899999999998,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,0,0,Sabtu,0,1,0.56,0.5303,0.52,0.0,24,69,93,22.96,26.515,52.0,0.0,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,22,0,Jumat,1,1,0.62,0.6212,0.35,0.0,26,145,171,25.419999999999998,31.06,35.0,0.0,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,17,0,Kamis,1,1,0.76,0.6515,0.2,0.5224,88,484,572,31.16,32.574999999999996,20.0,35.0008,Panas,Rendah,Sedang,Sedang
Summer,0,Juni,18,0,Kamis,1,1,0.74,0.6515,0.22,0.3881,74,451,525,30.34,32.574999999999996,22.0,26.0027,Panas,Rendah,Sedang,Sedang
Summer,0,Juni,19,0,Kamis,1,1,0.72,0.6364,0.23,0.2985,58,321,379,29.52,31.819999999999997,23.0,19.999499999999998,Panas,Rendah,Sedang,Sedang
Summer,0,Juni,20,0,Kamis,1,1,0.7,0.6364,0.24,0.194,51,286,337,28.7,31.819999999999997,24.0,12.998000000000001,Panas,Rendah,Lemah,Sedang
Summer,0,Juni,21,0,Kamis,1,1,0.66,0.6212,0.31,0.194,33,215,248,27.060000000000002,31.06,31.0,12.998000000000001,Sedang,Rendah,Lemah,Rendah
Summer,0,Juni,22,0,Kamis,1,1,0.64,0.6212,0.33,0.2537,14,141,155,26.240000000000002,31.06,33.0,16.997899999999998,Sedang,Rendah,Lemah,Rendah
Summer,0,Juni,23,0,Kamis,1,1,0.62,0.6212,0.35,0.2239,23,89,112,25.419999999999998,31.06,35.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,0,0,Jumat,1,1,0.62,0.6212,0.38,0.2836,15,53,68,25.419999999999998,31.06,38.0,19.0012,Sedang,Sedang,Sedang,Rendah
Summer,0,Juni,1,0,Jumat,1,1,0.6,0.6212,0.38,0.3582,7,15,22,24.599999999999998,31.06,38.0,23.9994,Sedang,Sedang,Sedang,Rendah
Summer,0,Juni,2,0,Jumat,1,1,0.56,0.5303,0.43,0.2239,0,12,12,22.96,26.515,43.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,3,0,Jumat,1,1,0.54,0.5152,0.49,0.2239,0,5,5,22.14,25.759999999999998,49.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,4,0,Jumat,1,1,0.52,0.5,0.48,0.3284,1,5,6,21.32,25.0,48.0,22.0028,Sedang,Sedang,Sedang,Rendah
Summer,0,Juni,5,0,Jumat,1,1,0.52,0.5,0.48,0.3582,4,24,28,21.32,25.0,48.0,23.9994,Sedang,Sedang,Sedang,Rendah
Summer,0,Juni,6,0,Jumat,1,1,0.54,0.5152,0.45,0.2985,8,98,106,22.14,25.759999999999998,45.0,19.999499999999998,Sedang,Sedang,Sedang,Rendah
Summer,0,Juni,7,0,Jumat,1,1,0.54,0.5152,0.45,0.2537,25,252,277,22.14,25.759999999999998,45.0,16.997899999999998,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,8,0,Jumat,1,2,0.56,0.5303,0.43,0.3284,31,471,502,22.96,26.515,43.0,22.0028,Sedang,Sedang,Sedang,Sedang
Summer,0,Juni,9,0,Jumat,1,1,0.58,0.5455,0.4,0.1642,36,194,230,23.779999999999998,27.275,40.0,11.0014,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,10,0,Jumat,1,1,0.62,0.6212,0.33,0.2537,54,107,161,25.419999999999998,31.06,33.0,16.997899999999998,Sedang,Rendah,Lemah,Rendah
Summer,0,Juni,11,0,Jumat,1,1,0.64,0.6212,0.31,0.3284,57,135,192,26.240000000000002,31.06,31.0,22.0028,Sedang,Rendah,Sedang,Rendah
Summer,0,Juni,12,0,Jumat,1,1,0.66,0.6212,0.27,0.2836,51,208,259,27.060000000000002,31.06,27.0,19.0012,Sedang,Rendah,Sedang,Rendah
Summer,0,Juni,13,0,Jumat,1,1,0.68,0.6212,0.26,0.2537,58,190,248,27.880000000000003,31.06,26.0,16.997899999999998,Panas,Rendah,Lemah,Rendah
Summer,0,Juni,14,0,Jumat,1,1,0.7,0.6364,0.28,0.2836,66,174,240,28.7,31.819999999999997,28.000000000000004,19.0012,Panas,Rendah,Sedang,Rendah
Summer,0,Juni,15,0,Jumat,1,1,0.7,0.6364,0.28,0.2836,56,156,212,28.7,31.819999999999997,28.000000000000004,19.0012,Panas,Rendah,Sedang,Rendah
Summer,0,Juni,16,0,Jumat,1,1,0.72,0.6364,0.26,0.3284,63,286,349,29.52,31.819999999999997,26.0,22.0028,Panas,Rendah,Sedang,Sedang
Summer,0,Juni,17,0,Jumat,1,1,0.72,0.6364,0.25,0.2836,73,485,558,29.52,31.819999999999997,25.0,19.0012,Panas,Rendah,Sedang,Sedang
Summer,0,Juni,18,0,Jumat,1,1,0.7,0.6364,0.24,0.2985,76,488,564,28.7,31.819999999999997,24.0,19.999499999999998,Panas,Rendah,Sedang,Sedang
Summer,0,Juni,19,0,Jumat,1,1,0.68,0.6212,0.26,0.2836,53,338,391,27.880000000000003,31.06,26.0,19.0012,Panas,Rendah,Sedang,Sedang
Summer,0,Juni,20,0,Jumat,1,1,0.64,0.6212,0.29,0.1642,57,236,293,26.240000000000002,31.06,28.999999999999996,11.0014,Sedang,Rendah,Lemah,Rendah
Summer,0,Juni,21,0,Jumat,1,1,0.64,0.6212,0.29,0.1045,51,196,247,26.240000000000002,31.06,28.999999999999996,7.0015,Sedang,Rendah,Lemah,Rendah
Summer,0,Juni,23,0,Jumat,1,1,0.58,0.5455,0.46,0.1045,30,141,171,23.779999999999998,27.275,46.0,7.0015,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,8,0,Minggu,0,2,0.6,0.5909,0.73,0.2537,24,74,98,24.599999999999998,29.544999999999998,73.0,16.997899999999998,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,9,0,Minggu,0,2,0.6,0.5758,0.78,0.194,53,111,164,24.599999999999998,28.79,78.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,10,0,Minggu,0,2,0.62,0.5909,0.73,0.0896,83,168,251,25.419999999999998,29.544999999999998,73.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,21,0,Senin,1,1,0.66,0.6212,0.57,0.0896,29,160,189,27.060000000000002,31.06,56.99999999999999,6.0032,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,22,0,Senin,1,1,0.66,0.6212,0.61,0.0896,36,137,173,27.060000000000002,31.06,61.0,6.0032,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,23,0,Senin,1,1,0.64,0.6061,0.69,0.0896,5,55,60,26.240000000000002,30.305,69.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,0,0,Selasa,1,1,0.64,0.6061,0.65,0.0896,5,15,20,26.240000000000002,30.305,65.0,6.0032,Sedang,Sedang,Lemah,Rendah
Summer,0,Juni,1,0,Selasa,1,1,0.62,0.6061,0.69,0.1343,2,2,4,25.419999999999998,30.305,69.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,2,0,Selasa,1,1,0.6,0.5909,0.73,0.0896,3,2,5,24.599999999999998,29.544999999999998,73.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,3,0,Selasa,1,1,0.6,0.5909,0.73,0.0896,1,1,2,24.599999999999998,29.544999999999998,73.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,4,0,Selasa,1,1,0.58,0.5455,0.83,0.1343,2,3,5,23.779999999999998,27.275,83.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,5,0,Selasa,1,1,0.58,0.5455,0.88,0.1642,2,30,32,23.779999999999998,27.275,88.0,11.0014,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,6,0,Selasa,1,1,0.6,0.5758,0.78,0.1343,10,116,126,24.599999999999998,28.79,78.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,7,0,Selasa,1,2,0.64,0.6061,0.69,0.194,23,311,334,26.240000000000002,30.305,69.0,12.998000000000001,Sedang,Tinggi,Lemah,Sedang
Summer,0,Juni,8,0,Selasa,1,2,0.68,0.6364,0.61,0.1343,45,432,477,27.880000000000003,31.819999999999997,61.0,8.9981,Panas,Sedang,Lemah,Sedang
Summer,0,Juni,9,0,Selasa,1,2,0.72,0.6667,0.58,0.2239,27,190,217,29.52,33.335,57.99999999999999,15.001299999999999,Panas,Sedang,Lemah,Rendah
Summer,0,Juni,10,0,Selasa,1,2,0.76,0.6818,0.48,0.194,37,86,123,31.16,34.089999999999996,48.0,12.998000000000001,Panas,Sedang,Lemah,Rendah
Summer,0,Juni,11,0,Selasa,1,2,0.76,0.697,0.52,0.2537,38,113,151,31.16,34.849999999999994,52.0,16.997899999999998,Panas,Sedang,Lemah,Rendah
Summer,0,Juni,12,0,Selasa,1,2,0.8,0.7273,0.46,0.2836,42,141,183,32.800000000000004,36.364999999999995,46.0,19.0012,Panas,Sedang,Sedang,Rendah
Summer,0,Juni,13,0,Selasa,1,2,0.8,0.7273,0.43,0.2537,55,141,196,32.800000000000004,36.364999999999995,43.0,16.997899999999998,Panas,Sedang,Lemah,Rendah
Summer,0,Juni,14,0,Selasa,1,2,0.8,0.7273,0.43,0.2836,34,112,146,32.800000000000004,36.364999999999995,43.0,19.0012,Panas,Sedang,Sedang,Rendah
Summer,0,Juni,15,0,Selasa,1,2,0.82,0.7424,0.41,0.3284,56,127,183,33.62,37.12,41.0,22.0028,Panas,Sedang,Sedang,Rendah
Summer,0,Juni,16,0,Selasa,1,1,0.8,0.7121,0.38,0.2239,55,253,308,32.800000000000004,35.605,38.0,15.001299999999999,Panas,Sedang,Lemah,Rendah
Summer,0,Juni,17,0,Selasa,1,1,0.8,0.7273,0.43,0.2537,64,475,539,32.800000000000004,36.364999999999995,43.0,16.997899999999998,Panas,Sedang,Lemah,Sedang
Summer,0,Juni,18,0,Selasa,1,1,0.78,0.697,0.46,0.2836,72,479,551,31.98,34.849999999999994,46.0,19.0012,Panas,Sedang,Sedang,Sedang
Summer,0,Juni,19,0,Selasa,1,1,0.76,0.6818,0.48,0.2537,69,355,424,31.16,34.089999999999996,48.0,16.997899999999998,Panas,Sedang,Lemah,Sedang
Summer,0,Juni,20,0,Selasa,1,1,0.74,0.6818,0.56,0.1343,45,301,346,30.34,34.089999999999996,56.00000000000001,8.9981,Panas,Sedang,Lemah,Sedang
Summer,0,Juni,21,0,Selasa,1,1,0.72,0.6818,0.7,0.1343,31,187,218,29.52,34.089999999999996,70.0,8.9981,Panas,Tinggi,Lemah,Rendah
Summer,0,Juni,22,0,Selasa,1,1,0.7,0.6515,0.65,0.1343,27,126,153,28.7,32.574999999999996,65.0,8.9981,Panas,Sedang,Lemah,Rendah
Summer,0,Juni,23,0,Selasa,1,1,0.68,0.6364,0.79,0.1045,18,72,90,27.880000000000003,31.819999999999997,79.0,7.0015,Panas,Tinggi,Lemah,Rendah
Summer,0,Juni,0,0,Rabu,1,1,0.66,0.5909,0.89,0.1343,12,29,41,27.060000000000002,29.544999999999998,89.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,1,0,Rabu,1,1,0.66,0.6061,0.78,0.0,3,20,23,27.060000000000002,30.305,78.0,0.0,Sedang,Tinggi,Lemah,Rendah
Summer,0,Juni,20,0,Senin,1,1,0.68,0.6364,0.61,0.1343,59,277,336,27.880000000000003,31.819999999999997,61.0,8.9981,Panas,Sedang,Lemah,Sedang
Summer,0,Juni,19,0,Senin,1,1,0.72,0.6667,0.54,0.194,64,343,407,29.52,33.335,54.0,12.998000000000001,Panas,Sedang,Lemah,Sedang
Summer,0,Juni,18,0,Senin,1,1,0.76,0.6667,0.31,0.1343,56,500,556,31.16,33.335,31.0,8.9981,Panas,Rendah,Lemah,Sedang
Summer,0,Juni,17,0,Senin,1,1,0.78,0.6818,0.33,0.2836,63,516,579,31.98,34.089999999999996,33.0,19.0012,Panas,Rendah,Sedang,Sedang
Summer,0,Juni,11,0,Minggu,0,2,0.64,0.6061,0.69,0.1045,121,214,335,26.240000000000002,30.305,69.0,7.0015,Sedang,Tinggi,Lemah,Sedang
Summer,0,Juni,12,0,Minggu,0,2,0.64,0.6061,0.69,0.1045,123,212,335,26.240000000000002,30.305,69.0,7.0015,Sedang,Tinggi,Lemah,Sedang
